FileName,soft_act_labels,soft_val_labels,annotators
13_DR-100_0098_7_sentence_5.wav,"[4, 4, 3, 1, 4, 6, 1, 3, 6]","[4, 4, 6, 3, 2, 3, 6, 3, 5]","['A2NBVTY6FLBEAF', 'A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A2FFNO6G4FEE2N', 'A2TBXASXZIRNNW', 'A27SMEOPKV84VI', 'A1FHS282JP487T', 'AEO84PDSWW0W', 'self_report_13']"
12_DR-100_0086_3_sentence_2.wav,"[3, 3, 3, 2, 5, 7, 5, 2, 6]","[8, 7, 6, 6, 6, 6, 8, 7, 6]","['A1PUHCEBSOWETV', 'A2MUCL20GTQJA0', 'A2FFNO6G4FEE2N', 'A20ALQT1HIVSAH', 'A3UWM3KJYEL5XU', 'A27SMEOPKV84VI', 'A2B6WQG0A9CKXQ', 'A3TWYQENN82FJI', 'self_report_12']"
14_DR-100_0088_9_sentence_10.wav,"[3, 6, 4, 5, 3, 3, 2, 6, 5]","[6, 4, 4, 4, 6, 6, 5, 3, 5]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'AEO84PDSWW0W', 'A2I3Y0L38HMQLZ', 'A1FHS282JP487T', 'A2FFNO6G4FEE2N', 'A20ALQT1HIVSAH', 'A2B8HPIZDKYKDR', 'self_report_14']"
14_DR-100_0088_5_sentence_12.wav,"[4, 2, 2, 2, 4, 2, 2, 1, 4]","[6, 5, 5, 5, 5, 6, 5, 5, 5]","['A1PUHCEBSOWETV', 'A20ALQT1HIVSAH', 'ARVXIBUCA8WDZ', 'A1FP3SH704X01V', 'A2JP9IKRHNLRPI', 'A2FFNO6G4FEE2N', 'A1FHS282JP487T', 'A2T007HZK66WM', 'self_report_14']"
11_DR-100_0093_7_sentence_1.wav,"[3, 6, 6, 6, 2, 5, 4, 2, 7]","[6, 5, 5, 4, 5, 6, 5, 5, 4]","['A1PUHCEBSOWETV', 'A2NBVTY6FLBEAF', 'A2JP9IKRHNLRPI', 'A2TBXASXZIRNNW', 'A1FHS282JP487T', 'A12I4JOVZ1HZW8', 'AEO84PDSWW0W', 'A2F48NO7AD9VKK', 'self_report_11']"
12_DR-100_0086_7_sentence_6.wav,"[3, 7, 5, 1, 1, 6, 5, 1, 6]","[6, 6, 3, 5, 6, 4, 2, 5, 3]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'ALQPGVQZEZSUE', 'A1FHS282JP487T', 'A3TWYQENN82FJI', 'A27SMEOPKV84VI', 'A2I3Y0L38HMQLZ', 'A2F48NO7AD9VKK', 'self_report_12']"
12_DR-100_0086_1_sentence_7.wav,"[2, 3, 3, 6, 6, 5, 7, 5, 4]","[6, 3, 6, 4, 3, 3, 2, 4, 4]","['A2FFNO6G4FEE2N', 'A2B8HPIZDKYKDR', 'A1PUHCEBSOWETV', 'A27SMEOPKV84VI', 'A2I3Y0L38HMQLZ', 'A2JP9IKRHNLRPI', 'A2TBXASXZIRNNW', 'ARVXIBUCA8WDZ', 'self_report_12']"
13_DR-100_0098_3_sentence_7.wav,"[5, 3, 6, 8, 4, 6, 4, 3, 6]","[4, 4, 6, 3, 7, 5, 4, 6, 6]","['A2NBVTY6FLBEAF', 'A20ALQT1HIVSAH', 'A2TBXASXZIRNNW', 'A3UWM3KJYEL5XU', 'ARVXIBUCA8WDZ', 'ALQPGVQZEZSUE', 'A2F48NO7AD9VKK', 'A1FHS282JP487T', 'self_report_13']"
13_DR-100_0098_7_sentence_2.wav,"[6, 3, 5, 3, 4, 2, 2, 3, 6]","[5, 4, 6, 6, 5, 5, 5, 5, 5]","['A27SMEOPKV84VI', 'A2B8HPIZDKYKDR', 'A2TBXASXZIRNNW', 'A1PUHCEBSOWETV', 'A2JP9IKRHNLRPI', 'A3TWYQENN82FJI', 'A20ALQT1HIVSAH', 'A2I3Y0L38HMQLZ', 'self_report_13']"
14_DR-100_0088_9_sentence_4.wav,"[2, 6, 7, 5, 4, 1, 3, 4, 5]","[6, 6, 7, 7, 7, 7, 6, 7, 5]","['A20ALQT1HIVSAH', 'A3UWM3KJYEL5XU', 'ALQPGVQZEZSUE', 'ARVXIBUCA8WDZ', 'A2FFNO6G4FEE2N', 'A3TWYQENN82FJI', 'A1FHS282JP487T', 'AEO84PDSWW0W', 'self_report_14']"
11_DR-100_0093_5_sentence_3.wav,"[2, 4, 4, 3, 6, 3, 7, 5, 7]","[4, 6, 5, 4, 5, 6, 3, 4, 6]","['A20ALQT1HIVSAH', 'A1PUHCEBSOWETV', 'ALQPGVQZEZSUE', 'A2F48NO7AD9VKK', 'A27SMEOPKV84VI', 'A1FP3SH704X01V', 'A3UWM3KJYEL5XU', 'ARVXIBUCA8WDZ', 'self_report_11']"
11_DR-100_0093_9_sentence_6.wav,"[8, 4, 5, 3, 2, 6, 7, 6, 6]","[2, 6, 4, 6, 4, 6, 5, 3, 6]","['A3UWM3KJYEL5XU', 'ARVXIBUCA8WDZ', 'A2I3Y0L38HMQLZ', 'A1PUHCEBSOWETV', 'A3TWYQENN82FJI', 'ALQPGVQZEZSUE', 'A27SMEOPKV84VI', 'A2B6WQG0A9CKXQ', 'self_report_11']"
14_DR-100_0088_5_sentence_14.wav,"[3, 5, 3, 5, 6, 2, 7, 2, 4]","[6, 4, 6, 7, 5, 5, 4, 5, 5]","['A2FFNO6G4FEE2N', 'A2JP9IKRHNLRPI', 'A1PUHCEBSOWETV', 'ALQPGVQZEZSUE', 'A27SMEOPKV84VI', 'A20ALQT1HIVSAH', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'self_report_14']"
11_DR-100_0093_7_sentence_5.wav,"[3, 2, 3, 4, 5, 2, 6, 4, 7]","[7, 4, 4, 6, 4, 6, 5, 6, 4]","['A1PUHCEBSOWETV', 'A2F48NO7AD9VKK', 'ARVXIBUCA8WDZ', 'A2FFNO6G4FEE2N', 'ALQPGVQZEZSUE', 'A1FHS282JP487T', 'A27SMEOPKV84VI', 'A2B6WQG0A9CKXQ', 'self_report_11']"
14_DR-100_0088_7_sentence_4.wav,"[5, 3, 5, 3, 2, 5, 2, 4, 5]","[5, 6, 4, 4, 6, 4, 5, 4, 5]","['A27SMEOPKV84VI', 'A1PUHCEBSOWETV', 'A2JP9IKRHNLRPI', 'A2B8HPIZDKYKDR', 'A1FP3SH704X01V', 'A2I3Y0L38HMQLZ', 'A1FHS282JP487T', 'A2B6WQG0A9CKXQ', 'self_report_14']"
13_DR-100_0098_3_sentence_6.wav,"[6, 3, 7, 3, 8, 4, 7, 6, 6]","[8, 6, 6, 6, 3, 5, 5, 8, 6]","['A2B8HPIZDKYKDR', 'A20ALQT1HIVSAH', 'A27SMEOPKV84VI', 'A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A2NBVTY6FLBEAF', 'A2I3Y0L38HMQLZ', 'self_report_13']"
14_DR-100_0088_3_sentence_9.wav,"[2, 4, 3, 2, 3, 3, 6, 5, 6]","[6, 6, 6, 6, 5, 5, 4, 6, 5]","['A1FP3SH704X01V', 'ARVXIBUCA8WDZ', 'A1PUHCEBSOWETV', 'A20ALQT1HIVSAH', 'A2FFNO6G4FEE2N', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'ALQPGVQZEZSUE', 'self_report_14']"
12_DR-100_0086_7_sentence_2.wav,"[4, 3, 3, 5, 4, 5, 5, 6, 6]","[6, 6, 6, 4, 5, 4, 7, 6, 3]","['A2NBVTY6FLBEAF', 'A1PUHCEBSOWETV', 'A2FFNO6G4FEE2N', 'A2MUCL20GTQJA0', 'A1ET2J1PIP0RGO', 'ALQPGVQZEZSUE', 'AEO84PDSWW0W', 'A2B8HPIZDKYKDR', 'self_report_12']"
13_DR-100_0098_5_sentence_3.wav,"[4, 2, 6, 2, 3, 3, 2, 1, 4]","[6, 6, 5, 5, 3, 5, 5, 5, 5]","['A1PUHCEBSOWETV', 'A1FP3SH704X01V', 'A2TBXASXZIRNNW', 'A1FHS282JP487T', 'A2B8HPIZDKYKDR', 'ARVXIBUCA8WDZ', 'A3TWYQENN82FJI', 'A20ALQT1HIVSAH', 'self_report_13']"
14_DR-100_0088_7_sentence_8.wav,"[3, 2, 5, 2, 5, 4, 4, 3, 5]","[5, 4, 5, 3, 3, 5, 4, 4, 5]","['A1PUHCEBSOWETV', 'A20ALQT1HIVSAH', 'ALQPGVQZEZSUE', 'A3TWYQENN82FJI', 'A2JP9IKRHNLRPI', 'ARVXIBUCA8WDZ', 'AEO84PDSWW0W', 'A1ET2J1PIP0RGO', 'self_report_14']"
14_DR-100_0088_1_sentence_2.wav,"[1, 3, 6, 6, 6, 5, 2, 3, 5]","[5, 7, 5, 5, 6, 7, 5, 5, 6]","['A2F48NO7AD9VKK', 'A1PUHCEBSOWETV', 'A2TBXASXZIRNNW', 'A27SMEOPKV84VI', 'A3UWM3KJYEL5XU', 'ARVXIBUCA8WDZ', 'A12I4JOVZ1HZW8', 'A3TWYQENN82FJI', 'self_report_14']"
14_DR-100_0088_9_sentence_1.wav,"[2, 2, 3, 5, 4, 3, 4, 6, 5]","[5, 5, 4, 5, 5, 6, 7, 5, 5]","['A20ALQT1HIVSAH', 'ARVXIBUCA8WDZ', 'A2F48NO7AD9VKK', 'A2JP9IKRHNLRPI', 'AEO84PDSWW0W', 'A1PUHCEBSOWETV', 'A2FFNO6G4FEE2N', 'ALQPGVQZEZSUE', 'self_report_14']"
13_DR-100_0098_1_sentence_6.wav,"[3, 4, 2, 5, 5, 1, 5, 1, 4]","[6, 5, 5, 4, 4, 5, 5, 5, 6]","['A1PUHCEBSOWETV', 'A2NBVTY6FLBEAF', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'A3UWM3KJYEL5XU', 'A2FFNO6G4FEE2N', 'A27SMEOPKV84VI', 'A20ALQT1HIVSAH', 'self_report_13']"
14_DR-100_0088_3_sentence_5.wav,"[5, 2, 6, 2, 4, 3, 4, 2, 6]","[6, 6, 7, 5, 6, 6, 7, 6, 5]","['ALQPGVQZEZSUE', 'A1FHS282JP487T', 'A3UWM3KJYEL5XU', 'A3TWYQENN82FJI', 'ARVXIBUCA8WDZ', 'A1PUHCEBSOWETV', 'A2FFNO6G4FEE2N', 'A1FP3SH704X01V', 'self_report_14']"
14_DR-100_0088_7_sentence_9.wav,"[3, 8, 2, 4, 5, 4, 3, 1, 5]","[7, 5, 6, 6, 4, 5, 6, 5, 5]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'ARVXIBUCA8WDZ', 'ALQPGVQZEZSUE', 'AEO84PDSWW0W', 'A2FFNO6G4FEE2N', 'A20ALQT1HIVSAH', 'self_report_14']"
11_DR-100_0093_9_sentence_5.wav,"[4, 6, 3, 7, 7, 2, 6, 2, 6]","[5, 6, 6, 4, 6, 5, 6, 6, 6]","['ALQPGVQZEZSUE', 'A2JP9IKRHNLRPI', 'A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A27SMEOPKV84VI', 'A2F48NO7AD9VKK', 'ARVXIBUCA8WDZ', 'A3TWYQENN82FJI', 'self_report_11']"
14_DR-100_0088_5_sentence_4.wav,"[1, 6, 5, 6, 3, 1, 5, 3, 4]","[6, 6, 4, 7, 6, 6, 5, 5, 5]","['A20ALQT1HIVSAH', 'A27SMEOPKV84VI', 'A2B8HPIZDKYKDR', 'A2NBVTY6FLBEAF', 'A1PUHCEBSOWETV', 'A2F48NO7AD9VKK', 'A2I3Y0L38HMQLZ', 'A1FHS282JP487T', 'self_report_14']"
12_DR-100_0086_3_sentence_8.wav,"[4, 3, 4, 4, 7, 4, 1, 3, 6]","[4, 6, 5, 5, 5, 3, 5, 6, 6]","['A2B8HPIZDKYKDR', 'A1PUHCEBSOWETV', 'A2JP9IKRHNLRPI', 'A27SMEOPKV84VI', 'A3UWM3KJYEL5XU', 'A2MUCL20GTQJA0', 'A1FP3SH704X01V', 'A1FHS282JP487T', 'self_report_12']"
11_DR-100_0093_9_sentence_8.wav,"[4, 4, 6, 3, 2, 6, 3, 6, 6]","[4, 6, 5, 6, 5, 4, 6, 4, 6]","['A2NBVTY6FLBEAF', 'ARVXIBUCA8WDZ', 'A27SMEOPKV84VI', 'A1FHS282JP487T', 'A20ALQT1HIVSAH', 'A2JP9IKRHNLRPI', 'A1PUHCEBSOWETV', 'A2B8HPIZDKYKDR', 'self_report_11']"
12_DR-100_0086_9_sentence_8.wav,"[2, 6, 7, 7, 6, 6, 2, 4, 6]","[5, 6, 2, 7, 6, 7, 5, 8, 7]","['A1PUHCEBSOWETV', 'A2NBVTY6FLBEAF', 'A2TBXASXZIRNNW', 'A2B8HPIZDKYKDR', 'ALQPGVQZEZSUE', 'A3UWM3KJYEL5XU', 'A1FP3SH704X01V', 'A2FFNO6G4FEE2N', 'self_report_12']"
14_DR-100_0088_7_sentence_1.wav,"[4, 5, 2, 2, 2, 3, 3, 4, 5]","[4, 4, 4, 5, 5, 5, 5, 4, 5]","['A2NBVTY6FLBEAF', 'ALQPGVQZEZSUE', 'A1FP3SH704X01V', 'A1FHS282JP487T', 'A20ALQT1HIVSAH', 'A2FFNO6G4FEE2N', 'A2T007HZK66WM', 'A2B6WQG0A9CKXQ', 'self_report_14']"
12_DR-100_0086_1_sentence_8.wav,"[6, 2, 4, 2, 7, 3, 1, 4, 4]","[4, 5, 4, 6, 7, 6, 5, 6, 4]","['A27SMEOPKV84VI', 'A2FFNO6G4FEE2N', 'A2B8HPIZDKYKDR', 'A20ALQT1HIVSAH', 'A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A3TWYQENN82FJI', 'ALQPGVQZEZSUE', 'self_report_12']"
16_DR-100_0102_5_sentence_10.wav,"[3, 7, 6, 2, 4, 1, 6, 2, 5]","[6, 3, 7, 6, 6, 4, 4, 6, 8]","['A1PUHCEBSOWETV', 'A2TBXASXZIRNNW', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A2JP9IKRHNLRPI', 'A27PBC5O3Z5ZED', 'ALQPGVQZEZSUE', 'A3KCUB6P3IE8NL', 'self_report_16']"
19_DR-100_0097_7_sentence_2.wav,"[2, 3, 6, 1, 4, 3, 4, 3, 7]","[6, 5, 3, 5, 5, 4, 6, 5, 6]","['A1PUHCEBSOWETV', 'A1ET2J1PIP0RGO', 'A2TBXASXZIRNNW', 'A1FHS282JP487T', 'A2JP9IKRHNLRPI', 'A3UWM3KJYEL5XU', 'A27PBC5O3Z5ZED', 'ALQPGVQZEZSUE', 'self_report_19']"
17_DR-100_0094_1_sentence_9.wav,"[2, 2, 2, 5, 2, 6, 2, 1, 5]","[6, 6, 6, 5, 5, 3, 6, 5, 6]","['A27PBC5O3Z5ZED', 'A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A1ET2J1PIP0RGO', 'A3UWM3KJYEL5XU', 'A2TBXASXZIRNNW', 'A2B6WQG0A9CKXQ', 'A1FP3SH704X01V', 'self_report_17']"
16_DR-100_0102_9_sentence_3.wav,"[7, 2, 7, 4, 2, 5, 5, 2, 5]","[6, 7, 4, 6, 6, 5, 5, 5, 7]","['A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A2TBXASXZIRNNW', 'A27PBC5O3Z5ZED', 'A1FHS282JP487T', 'A1ET2J1PIP0RGO', 'ALQPGVQZEZSUE', 'A1FP3SH704X01V', 'self_report_16']"
15_DR-100_0091_7_sentence_1.wav,"[6, 2, 3, 4, 6, 5, 3, 3, 5]","[7, 6, 6, 8, 6, 6, 5, 8, 8]","['A1ET2J1PIP0RGO', 'A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A3UWM3KJYEL5XU', 'A2TBXASXZIRNNW', 'ALQPGVQZEZSUE', 'A27PBC5O3Z5ZED', 'A2KXARDIOGJL8T', 'self_report_15']"
17_DR-100_0094_1_sentence_7.wav,"[2, 5, 3, 3, 3, 5, 3, 3, 5]","[6, 5, 3, 6, 5, 4, 1, 4, 6]","['A1PUHCEBSOWETV', 'A2TBXASXZIRNNW', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A27PBC5O3Z5ZED', 'A1ET2J1PIP0RGO', 'A2B6WQG0A9CKXQ', 'A2JP9IKRHNLRPI', 'self_report_17']"
15_DR-100_0091_9_sentence_11.wav,"[4, 6, 2, 7, 7, 3, 7, 6, 6]","[6, 4, 6, 4, 2, 4, 3, 4, 6]","['A1FHS282JP487T', 'A27PBC5O3Z5ZED', 'A1PUHCEBSOWETV', 'A1ET2J1PIP0RGO', 'A2TBXASXZIRNNW', 'AEO84PDSWW0W', 'A3UWM3KJYEL5XU', 'ALQPGVQZEZSUE', 'self_report_15']"
15_DR-100_0091_1_sentence_6.wav,"[7, 2, 6, 3, 8, 5, 4, 6, 1]","[7, 7, 8, 6, 6, 6, 6, 6, 5]","['A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A2JP9IKRHNLRPI', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'ALQPGVQZEZSUE', 'A27PBC5O3Z5ZED', 'A1ET2J1PIP0RGO', 'self_report_15']"
19_DR-100_0097_9_sentence_1.wav,"[2, 4, 5, 3, 6, 1, 1, 5, 6]","[6, 7, 6, 6, 5, 5, 5, 6, 6]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A2JP9IKRHNLRPI', 'A27PBC5O3Z5ZED', 'A2TBXASXZIRNNW', 'A1FHS282JP487T', 'A2KXARDIOGJL8T', 'A1ET2J1PIP0RGO', 'self_report_19']"
16_DR-100_0102_9_sentence_9.wav,"[2, 4, 3, 6, 6, 7, 5, 3, 5]","[6, 6, 6, 3, 6, 4, 5, 5, 7]","['A1PUHCEBSOWETV', 'A27PBC5O3Z5ZED', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'A1ET2J1PIP0RGO', 'A3UWM3KJYEL5XU', 'ALQPGVQZEZSUE', 'A2B6WQG0A9CKXQ', 'self_report_16']"
17_DR-100_0094_3_sentence_3.wav,"[3, 4, 5, 4, 3, 6, 4, 3, 5]","[7, 4, 4, 6, 6, 4, 4, 4, 6]","['A1PUHCEBSOWETV', 'A2JP9IKRHNLRPI', 'A1ET2J1PIP0RGO', 'A27PBC5O3Z5ZED', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'A3UWM3KJYEL5XU', 'A3KCUB6P3IE8NL', 'self_report_17']"
20_DR-100_0099_5_sentence_7.wav,"[2, 3, 5, 2, 2, 3, 3, 5, 3]","[6, 6, 4, 6, 6, 5, 6, 6, 3]","['A1PUHCEBSOWETV', 'A2JP9IKRHNLRPI', 'A2TBXASXZIRNNW', 'A1FHS282JP487T', 'A27PBC5O3Z5ZED', 'A1ET2J1PIP0RGO', 'A3UWM3KJYEL5XU', 'ALQPGVQZEZSUE', 'self_report_20']"
16_DR-100_0102_5_sentence_4.wav,"[2, 5, 5, 4, 6, 2, 2, 5, 5]","[6, 3, 4, 6, 9, 7, 6, 6, 8]","['A1PUHCEBSOWETV', 'A2TBXASXZIRNNW', 'A27PBC5O3Z5ZED', 'A2JP9IKRHNLRPI', 'A3UWM3KJYEL5XU', 'A2B6WQG0A9CKXQ', 'A1FHS282JP487T', 'A27SMEOPKV84VI', 'self_report_16']"
18_DR-100_0095_9_sentence_8.wav,"[3, 2, 4, 1, 5, 3, 2, 3, 5]","[6, 3, 5, 5, 4, 6, 6, 5, 6]","['A1PUHCEBSOWETV', 'ADLYO655RWJUI', 'A2JP9IKRHNLRPI', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'A3UWM3KJYEL5XU', 'A2B6WQG0A9CKXQ', 'A27PBC5O3Z5ZED', 'self_report_18']"
15_DR-100_0091_1_sentence_9.wav,"[6, 2, 6, 7, 5, 4, 6, 6, 1]","[2, 6, 4, 3, 4, 6, 2, 4, 5]","['A2JP9IKRHNLRPI', 'A1PUHCEBSOWETV', 'A2TBXASXZIRNNW', 'A3UWM3KJYEL5XU', 'A27PBC5O3Z5ZED', 'A1FHS282JP487T', 'AEO84PDSWW0W', 'A1ET2J1PIP0RGO', 'self_report_15']"
15_DR-100_0091_3_sentence_2.wav,"[2, 3, 7, 6, 7, 5, 6, 5, 2]","[6, 6, 5, 5, 5, 5, 7, 6, 5]","['A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'ALQPGVQZEZSUE', 'A3UWM3KJYEL5XU', 'A2JP9IKRHNLRPI', 'A2KXARDIOGJL8T', 'A27PBC5O3Z5ZED', 'self_report_15']"
17_DR-100_0094_9_sentence_1.wav,"[2, 4, 6, 4, 2, 3, 4, 6, 5]","[6, 6, 4, 5, 6, 5, 5, 5, 5]","['A1PUHCEBSOWETV', 'A27PBC5O3Z5ZED', 'A2TBXASXZIRNNW', 'A2JP9IKRHNLRPI', 'A1FHS282JP487T', 'A3UWM3KJYEL5XU', 'A2B6WQG0A9CKXQ', 'A27SMEOPKV84VI', 'self_report_17']"
17_DR-100_0094_7_sentence_9.wav,"[4, 2, 4, 2, 7, 4, 2, 3, 6]","[3, 6, 3, 6, 4, 6, 4, 4, 5]","['A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A2JP9IKRHNLRPI', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'A27PBC5O3Z5ZED', 'A1FP3SH704X01V', 'A2KXARDIOGJL8T', 'self_report_17']"
15_DR-100_0091_7_sentence_9.wav,"[6, 2, 7, 7, 6, 4, 5, 6, 5]","[8, 6, 6, 7, 8, 6, 6, 7, 8]","['A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A2TBXASXZIRNNW', 'A1ET2J1PIP0RGO', 'A2JP9IKRHNLRPI', 'A1FHS282JP487T', 'A27PBC5O3Z5ZED', 'A2KXARDIOGJL8T', 'self_report_15']"
16_DR-100_0102_1_sentence_8.wav,"[2, 3, 5, 6, 4, 5, 7, 7, 4]","[6, 6, 7, 9, 7, 7, 8, 8, 7]","['A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A2JP9IKRHNLRPI', 'A3UWM3KJYEL5XU', 'A27PBC5O3Z5ZED', 'ALQPGVQZEZSUE', 'A2TBXASXZIRNNW', 'A1ET2J1PIP0RGO', 'self_report_16']"
17_DR-100_0094_9_sentence_3.wav,"[6, 2, 3, 3, 5, 4, 5, 5, 5]","[3, 6, 3, 6, 4, 4, 4, 5, 5]","['A2TBXASXZIRNNW', 'A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'ALQPGVQZEZSUE', 'A27PBC5O3Z5ZED', 'A1ET2J1PIP0RGO', 'A2B6WQG0A9CKXQ', 'self_report_17']"
15_DR-100_0091_7_sentence_7.wav,"[6, 7, 2, 3, 5, 7, 6, 5, 5]","[7, 4, 6, 6, 7, 9, 8, 6, 8]","['A2JP9IKRHNLRPI', 'A2TBXASXZIRNNW', 'A1PUHCEBSOWETV', 'A1FHS282JP487T', 'ALQPGVQZEZSUE', 'A2B6WQG0A9CKXQ', 'A3UWM3KJYEL5XU', 'A27PBC5O3Z5ZED', 'self_report_15']"
17_DR-100_0094_3_sentence_7.wav,"[6, 2, 3, 5, 3, 3, 5, 4, 5]","[4, 6, 4, 6, 6, 6, 4, 3, 6]","['A2TBXASXZIRNNW', 'A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1ET2J1PIP0RGO', 'A1FHS282JP487T', 'A27PBC5O3Z5ZED', 'A2B6WQG0A9CKXQ', 'A2JP9IKRHNLRPI', 'self_report_17']"
19_DR-100_0097_7_sentence_7.wav,"[2, 4, 4, 2, 3, 1, 3, 5, 7]","[6, 6, 6, 6, 6, 5, 4, 6, 6]","['A1PUHCEBSOWETV', 'A2JP9IKRHNLRPI', 'A2TBXASXZIRNNW', 'A3UWM3KJYEL5XU', 'A27PBC5O3Z5ZED', 'A1FHS282JP487T', 'ALQPGVQZEZSUE', 'A1ET2J1PIP0RGO', 'self_report_19']"
20_DR-100_0099_3_sentence_6.wav,"[2, 5, 4, 2, 2, 3, 5, 3, 2]","[6, 4, 4, 5, 5, 5, 5, 5, 2]","['A1PUHCEBSOWETV', 'A2TBXASXZIRNNW', 'A2JP9IKRHNLRPI', 'A27PBC5O3Z5ZED', 'A1FHS282JP487T', 'A3UWM3KJYEL5XU', 'A1ET2J1PIP0RGO', 'A27SMEOPKV84VI', 'self_report_20']"
20_DR-100_0099_1_sentence_5.wav,"[2, 1, 2, 1, 4, 1, 3, 4, 2]","[6, 5, 4, 5, 5, 6, 3, 5, 3]","['A1PUHCEBSOWETV', 'A2JP9IKRHNLRPI', 'A27PBC5O3Z5ZED', 'A2TBXASXZIRNNW', 'ALQPGVQZEZSUE', 'A1FHS282JP487T', 'A3UWM3KJYEL5XU', 'A1FP3SH704X01V', 'self_report_20']"
15_DR-100_0091_3_sentence_13.wav,"[3, 6, 5, 6, 3, 7, 6, 5, 2]","[7, 6, 8, 6, 6, 3, 7, 8, 5]","['A1PUHCEBSOWETV', 'A27PBC5O3Z5ZED', 'A2JP9IKRHNLRPI', 'A1ET2J1PIP0RGO', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'A3UWM3KJYEL5XU', 'A2B6WQG0A9CKXQ', 'self_report_15']"
15_DR-100_0091_5_sentence_7.wav,"[2, 6, 6, 5, 9, 6, 5, 4, 4]","[6, 6, 3, 4, 5, 4, 6, 4, 7]","['A1PUHCEBSOWETV', 'A27PBC5O3Z5ZED', 'A2JP9IKRHNLRPI', 'A3UWM3KJYEL5XU', 'A2TBXASXZIRNNW', 'A2B6WQG0A9CKXQ', 'A1FHS282JP487T', 'A1FP3SH704X01V', 'self_report_15']"
17_DR-100_0094_3_sentence_2.wav,"[2, 4, 2, 3, 5, 5, 4, 8, 5]","[6, 5, 6, 6, 5, 6, 4, 3, 6]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A27PBC5O3Z5ZED', 'A2JP9IKRHNLRPI', 'A1ET2J1PIP0RGO', 'AEO84PDSWW0W', 'A2TBXASXZIRNNW', 'self_report_17']"
16_DR-100_0102_9_sentence_8.wav,"[5, 2, 6, 5, 2, 6, 3, 4, 5]","[4, 6, 3, 4, 6, 4, 3, 4, 7]","['A2JP9IKRHNLRPI', 'A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1ET2J1PIP0RGO', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'A2B6WQG0A9CKXQ', 'A27PBC5O3Z5ZED', 'self_report_16']"
15_DR-100_0091_5_sentence_11.wav,"[2, 6, 6, 5, 5, 6, 2, 8, 4]","[6, 6, 4, 3, 2, 2, 6, 4, 7]","['A1PUHCEBSOWETV', 'A27PBC5O3Z5ZED', 'A1ET2J1PIP0RGO', 'ALQPGVQZEZSUE', 'A2JP9IKRHNLRPI', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'self_report_15']"
17_DR-100_0094_3_sentence_10.wav,"[2, 5, 3, 7, 3, 4, 6, 2, 5]","[6, 6, 6, 4, 5, 4, 4, 4, 6]","['A1PUHCEBSOWETV', 'A1ET2J1PIP0RGO', 'A1FHS282JP487T', 'A2TBXASXZIRNNW', 'A2B6WQG0A9CKXQ', 'A3UWM3KJYEL5XU', 'A27SMEOPKV84VI', 'A27PBC5O3Z5ZED', 'self_report_17']"
